out:Span,out:Height,out:Material frame,out:Material interm ,out:Width,out:Height column-base,out:Height column-corner,out:Height beam-corner,out:Height beam-apex,out:SI column-base,out:SI corner,out:SI beam-apex,out:SI interm -base,out:Material bracing,out:Area bracing,out:Height interm ,out:Spacing interm ,out:Pitch,out:No  interm ,out:Corner deflection,out:Max deflection,img,in:CurrentObject
8.586034,6.014685,11.410969,13.197644,194.764517,440.531316,1305.464225,1756.4946,1706.269922,11.845659,3.556495,14.981709,15.311498,11.889898,20562.55647,577.75505,1.592781,12.706454,1,2.790507,2.800337,CurrentObject11192_GH_Print.png,11192
20.050743,4.439289,13.425992,13.320209,111.950018,1465.489277,1304.997094,1528.606029,1763.982911,19.598558,0.043547,24.883081,22.014348,210,1781.245039,237.731208,4.413076,21.769517,1,0.831158,0.962984,CurrentObject11193_GH_Print.png,11193
53.217353,6.075213,13.437006,9.573884,172.193786,1572.355031,1784.15226,915.806668,847.08073,36.242282,10.377933,20.343923,25.006286,210,1190.570892,392.503762,6.788958,15.522755,2,2.309552,3.976409,CurrentObject11194_GH_Print.png,11194
49.119787,5.531427,12.67476,11.843348,213.278563,678.766946,623.297624,1525.264649,1156.291998,2.052296,12.48225,7.477966,0.013891,210,1049.937721,585.749372,8.196538,14.691961,1,3.195398,3.894692,CurrentObject11195_GH_Print.png,11195
38.054349,5.672548,11.928029,10.543114,204.393869,383.861425,501.56297,1426.00796,1455.338315,11.84542,0.040858,34.032086,33.026839,210,1469.199411,435.793664,5.364454,23.816509,1,3.136079,4.342,CurrentObject11196_GH_Print.png,11196
22.222358,5.448283,11.912104,13.342063,192.233491,1032.28967,1331.0555,1819.30427,1050.324096,2.428425,5.052114,35.475688,4.466308,210,1721.827347,534.784324,5.064391,0.679431,1,0.300825,0.462,CurrentObject11197_GH_Print.png,11197
34.314582,5.930612,13.149983,13.974831,183.953339,1730.641135,1843.845397,1218.721968,661.633934,0.018087,3.271423,25.076309,35.968333,9.613034,11346.21066,331.226356,2.969647,1.047332,0,6.671275,6.673911,CurrentObject11198_GH_Print.png,11198
19.682531,4.506903,10.96799,14.125504,141.541428,1687.713514,1328.696473,1122.510346,677.803366,11.875636,23.003761,15.282102,12.810676,210,1660.603264,414.109023,1.748108,23.506704,3,1.145939,1.305161,CurrentObject11199_GH_Print.png,11199
21.857984,6.548824,13.470026,13.835373,212.527497,1571.025004,1706.573637,951.120934,491.281384,4.055719,2.447431,0.251345,26.726352,9.41603,8436.082813,599.736581,4.371186,6.727822,0,3.064985,3.341433,CurrentObject11200_GH_Print.png,11200
8.141909,3.271176,13.147878,13.989059,197.943037,1334.52671,1160.324434,1060.416564,1226.429967,0.08914,1.330147,2.593433,6.877182,210,943.202377,392.324732,0.687357,5.010624,0,0.944653,0.949509,CurrentObject11201_GH_Print.png,11201
58.082645,5.8864,12.086772,9.709663,200.391156,1731.67743,567.06426,1585.058644,854.799946,9.753859,38.77617,8.194585,2.062134,210,1454.670757,305.301354,6.467296,21.905597,2,2.600888,6.330007,CurrentObject11202_GH_Print.png,11202
59.365564,5.491554,11.44102,9.812318,196.279766,1631.827635,835.419673,1606.377592,1524.392319,36.16095,0.024402,35.39595,37.744179,210,1235.008412,546.446501,13.245484,24.354514,1,2.891106,4.639442,CurrentObject11203_GH_Print.png,11203
9.808644,6.342166,11.297307,12.1381,191.850773,361.695618,1510.047116,1697.861704,1235.01678,3.398963,1.227505,16.952187,12.668011,11.807219,23195.13075,458.972053,2.129152,10.340913,0,10.738208,10.753653,CurrentObject11204_GH_Print.png,11204
42.106619,6.858878,10.674952,10.966502,205.959531,1802.49382,765.884503,1564.558353,960.90981,30.128285,23.238142,33.743732,6.395752,210,160.762619,460.820011,10.032702,3.695069,0,3.697404,4.077,CurrentObject11205_GH_Print.png,11205
13.169487,3.923785,13.075252,9.51135,197.964351,1690.648629,1780.564279,797.406661,1655.39155,0.00221,39.37786,28.146942,17.954121,210,555.909568,558.363556,2.81118,5.446935,0,1.788194,1.821944,CurrentObject11206_GH_Print.png,11206
40.455644,3.311266,13.096633,13.120557,190.48523,1195.045385,1641.176995,1170.956131,1728.130022,24.448226,12.81246,0.000438,8.767051,8.798586,11688.22567,475.316417,5.673865,20.89074,2,0.836007,1.099832,CurrentObject11207_GH_Print.png,11207
32.346364,5.851888,12.434019,13.956678,188.60611,1501.152877,451.944697,807.689524,1734.486005,0.846846,30.371403,0.188609,13.777201,8.750426,23232.73251,348.826623,7.201407,7.991945,1,0.953062,1.156,CurrentObject11208_GH_Print.png,11208
56.805173,6.020126,10.585745,12.890215,210.793834,485.160554,1442.59956,1491.779711,1103.722761,5.035318,16.017162,21.824013,0.168104,210,1240.26383,334.746012,4.906049,21.300087,3,4.677807,5.916151,CurrentObject11209_GH_Print.png,11209
49.834349,4.741125,11.865068,12.106624,196.777084,741.910457,888.710035,1108.555107,1691.558536,3.803188,3.856162,26.989969,18.5493,12.716665,20114.36955,483.658147,4.163727,1.964704,2,0.652724,0.759,CurrentObject11210_GH_Print.png,11210
45.250314,6.832212,11.291405,11.29736,152.534872,436.45077,1391.069028,1431.992215,632.151246,2.489419,0.000113,20.988484,0.35026,210,1739.596374,456.802876,4.003137,16.848853,4,4.517115,4.628628,CurrentObject11211_GH_Print.png,11211
56.617868,3.953348,12.187366,10.381967,175.110923,1456.352759,1612.134292,1027.543806,416.131286,0.532802,0.669103,0.069271,18.326112,210,395.203273,424.159208,7.04479,20.50962,3,4.00936,5.354053,CurrentObject11212_GH_Print.png,11212
12.2953,5.31511,13.352634,8.5226,182.037733,1537.02965,449.603085,729.363116,1572.692962,2.923073,14.509087,26.725386,0.041528,210,145.650734,486.883607,2.772415,0.210238,0,1.342863,1.385,CurrentObject11213_GH_Print.png,11213
30.848587,6.773875,10.994606,10.42346,155.157141,1082.166647,566.256303,959.309498,1013.603144,1.397734,0.837346,0.120908,33.761403,11.283091,21808.15514,435.757479,4.450307,19.51378,2,2.992945,3.578,CurrentObject11214_GH_Print.png,11214
51.694367,6.296158,12.169161,13.63564,147.049286,807.69178,717.420402,652.811425,1050.956386,0.003172,0.081775,3.934149,0.85781,210,1072.195235,389.85169,9.172729,9.234515,1,3.040434,4.485294,CurrentObject11215_GH_Print.png,11215
60.04152,4.888852,12.530094,9.244214,200.22861,1219.159077,522.947651,987.677331,1252.616547,12.656028,2.39073,1.492332,3.798973,210,446.71902,477.681448,7.906608,22.117942,2,4.736708,6.520753,CurrentObject11216_GH_Print.png,11216
40.949099,5.618119,12.090336,9.191049,183.641804,839.408098,1301.198077,1102.002326,1797.315598,1.115669,0.912595,4.678298,0.084848,11.168301,20843.17454,510.870211,8.131038,16.932345,1,1.850579,2.248818,CurrentObject11217_GH_Print.png,11217
56.968278,6.638749,11.672316,12.446119,132.083168,977.568769,400.595799,471.471044,641.832162,21.384553,33.183605,9.335801,22.844118,210,1504.016318,297.844803,4.755269,20.218201,3,6.054181,21.637505,CurrentObject11218_GH_Print.png,11218
52.683384,6.701954,12.579539,13.766654,192.165163,1022.286867,446.596701,1713.617187,1796.112019,0.000522,10.327306,0.124052,4.845581,210,1634.985418,557.648162,12.42743,16.383616,1,3.270524,4.071,CurrentObject11219_GH_Print.png,11219
37.404813,6.653201,12.408649,12.64648,105.731251,384.845153,384.810504,1826.684254,635.224475,0.000176,2.096805,12.55716,0.348256,210,253.925568,197.61567,6.568177,1.178266,0,393.051899,393.051899,CurrentObject11220_GH_Print.png,11220
60.850936,5.561756,11.218005,13.364898,207.546062,1798.405531,1795.145742,1339.401322,1741.701405,0.008009,0.332137,0.330535,4.540576,12.564351,10694.86605,619.792316,5.088541,21.264902,4,4.499444,4.865261,CurrentObject11221_GH_Print.png,11221
20.875289,6.996603,10.887164,9.57711,204.088897,1481.093873,822.160317,1530.539874,1771.442376,23.668896,0.303673,18.764062,0.393093,9.112004,13711.45864,583.049221,2.353763,19.064353,3,3.887477,3.929612,CurrentObject11222_GH_Print.png,11222
58.705819,6.29506,12.095036,13.666449,200.332044,1439.243641,1672.342845,1337.7076,523.127823,7.143434,21.31655,19.134937,30.23961,8.555047,16636.18327,548.493586,5.711818,24.329986,4,3.554962,4.298583,CurrentObject11223_GH_Print.png,11223
49.256878,6.371349,12.992887,13.950235,186.46699,920.372818,1120.63498,841.074749,1285.88648,0.148133,1.043308,0.006155,18.62472,210,135.083463,404.705708,5.626665,21.749267,3,22.676756,23.257205,CurrentObject11224_GH_Print.png,11224
33.84967,6.686652,10.691561,13.727665,150.386833,435.778192,444.724414,1134.085538,1175.966668,32.099437,32.202723,9.299648,1.393922,9.605372,22898.10302,446.233537,5.211379,5.804488,0,43.279791,43.805484,CurrentObject11225_GH_Print.png,11225
62.479499,4.944483,13.065837,13.464693,207.578645,422.78204,583.760729,1796.061203,949.380337,2.610322,5.580771,5.410056,31.757522,210,645.328508,558.0156,13.374735,21.628564,1,7.290228,9.987661,CurrentObject11226_GH_Print.png,11226
56.652378,6.627095,12.405376,12.626042,202.362806,895.285455,1493.126343,490.629979,1018.126597,7.088107,0.147274,19.155489,30.565764,210,996.311969,578.477941,5.102907,23.565161,2,6.191701,18.522977,CurrentObject11227_GH_Print.png,11227
62.748024,6.129272,11.397865,11.935511,121.83443,1623.328936,568.339946,828.251568,702.446946,0.017338,21.501467,14.633884,8.560571,210,1536.568353,316.741162,14.022279,7.84145,1,2.60317,5.884027,CurrentObject11228_GH_Print.png,11228
10.487891,6.507711,10.67178,10.375559,148.814604,1618.939877,797.615333,1540.241684,1494.311643,0.008519,0.153435,15.660748,0.301974,14.042376,8725.185354,410.567465,1.765267,4.12172,0,182.403832,182.404,CurrentObject11229_GH_Print.png,11229
29.092865,5.977152,12.130885,13.945441,184.539184,1591.281027,819.598367,933.322663,1177.425476,27.561625,13.085876,1.236373,2.354581,12.38309,21468.69309,427.571179,2.432758,0.313403,1,0.641056,0.748,CurrentObject11230_GH_Print.png,11230
46.464357,5.896796,10.806789,9.831726,110.2134,908.14483,1014.872485,1342.71798,1101.118941,28.217414,33.640199,8.868841,0.050837,210,1636.849284,321.501717,8.447416,7.227502,0,20.403077,24.616601,CurrentObject11231_GH_Print.png,11231
47.394927,4.375081,10.505114,10.241975,202.571617,1839.613563,1125.64483,999.083427,1113.993779,15.169905,1.008265,8.758173,0.578802,210,833.163646,508.577567,6.4216,9.749003,2,0.71058,0.904365,CurrentObject11232_GH_Print.png,11232
30.81337,6.722457,10.813296,12.220351,140.269132,1174.727964,1373.525731,940.521867,1266.818258,0.431773,34.201508,34.599987,0.628869,210,186.025584,375.121302,5.572149,15.748085,0,48.20118,53.933298,CurrentObject11233_GH_Print.png,11233
11.819542,5.967283,10.562609,13.872661,142.886742,1571.091537,689.741783,1725.646787,1485.93057,8.662831,0.243156,23.520027,9.434808,210,196.544846,378.337235,2.758405,0.395105,0,2.443652,2.443652,CurrentObject11234_GH_Print.png,11234
28.607476,6.985772,12.639351,14.073538,182.920984,1806.679453,1663.52665,578.140907,963.508463,12.753532,9.711248,0.281965,10.2299,11.159989,13625.48874,545.680914,2.507681,22.881782,0,5.94891,12.633098,CurrentObject11235_GH_Print.png,11235
11.851446,5.67386,11.155535,10.911355,166.209527,1805.448489,1623.831402,1736.394124,1015.787805,19.715722,0.040043,0.34493,1.777414,210,1217.617264,440.622869,1.894542,12.522645,0,1.572094,1.572094,CurrentObject11236_GH_Print.png,11236
33.779088,6.568919,10.826386,11.088833,153.70486,1302.203202,1323.829777,1437.718849,1029.384363,5.878717,18.559755,10.995773,22.521455,210,847.059105,444.767347,2.815868,4.069796,3,1.321639,1.363,CurrentObject11237_GH_Print.png,11237
59.61515,3.669239,12.372475,13.833083,155.112318,616.472124,1188.230636,442.889427,923.618431,22.767906,6.001374,35.281172,7.15774,210,370.201521,419.487503,11.122018,16.979925,1,5.981019,20.280564,CurrentObject11238_GH_Print.png,11238
20.236166,5.933279,12.467082,10.524819,206.391373,870.925217,680.330861,1644.318621,399.426722,1.175391,10.174155,0.001661,18.857397,13.896675,15126.4933,584.862696,1.864891,16.129502,2,3.951004,4.090512,CurrentObject11239_GH_Print.png,11239
10.388871,5.627386,12.691572,12.86051,161.421084,1008.41981,803.083212,1817.139063,1359.597659,1.188272,1.125283,20.119417,7.181635,210,1118.35098,448.254531,2.158218,11.792641,0,8.760288,8.767075,CurrentObject11240_GH_Print.png,11240
36.735245,5.441861,11.949368,12.670171,187.84748,684.337195,873.103753,524.615125,490.827541,1.482308,0.533268,26.107566,0.366436,210,435.753468,501.033506,4.217572,21.243708,2,8.389799,12.309272,CurrentObject11241_GH_Print.png,11241
35.445202,6.237096,13.283272,13.207487,189.980724,752.49247,584.592385,757.499927,1806.635984,13.106204,0.03171,5.709591,0.046376,210,191.804566,488.34518,2.955585,10.029758,1,8.956548,9.197209,CurrentObject11242_GH_Print.png,11242
19.711066,5.474456,10.981226,12.158785,193.376825,1494.19773,1355.152632,1243.075509,1183.030961,30.928879,24.091753,0.008695,0.018475,210,575.040406,540.966904,2.95676,5.216541,0,1.214362,1.255388,CurrentObject11243_GH_Print.png,11243
29.606665,6.489173,11.020292,8.992032,214.326568,806.276743,1497.110248,1503.197203,1470.12699,5.876123,0.229398,13.58311,6.56211,13.641219,10882.3191,597.925867,3.226995,15.32494,1,4.155489,4.376939,CurrentObject11244_GH_Print.png,11244
20.331023,6.645468,13.453468,10.535264,122.277307,879.725025,1353.550356,802.902253,539.902362,26.782081,14.27665,22.92062,0.114374,210,262.548424,358.050763,4.376057,6.934091,0,10.66718,11.30375,CurrentObject11245_GH_Print.png,11245
8.028896,3.919129,12.585816,9.350183,173.313086,1532.170301,738.906628,1428.454465,1501.06656,7.050323,0.083075,17.406521,12.400745,210,814.79276,386.515034,1.646415,15.200971,0,0.813552,0.818618,CurrentObject11246_GH_Print.png,11246
59.290734,5.046482,11.558335,13.075044,152.654794,893.748199,1265.478102,1540.226066,610.894099,0.613596,15.763467,24.272289,9.757439,210,1141.681172,374.944644,9.347102,20.696627,2,3.866099,5.919219,CurrentObject11247_GH_Print.png,11247
52.202156,5.131829,12.831386,11.296749,205.277947,904.589644,1190.422628,1101.187307,1312.187014,3.929714,22.646637,14.259963,26.746572,12.459417,13198.96126,523.15972,4.701685,5.659985,4,0.766686,0.779,CurrentObject11248_GH_Print.png,11248
8.522986,6.840065,11.667845,10.138244,156.943266,1284.017949,1577.890099,705.106561,1681.028323,31.62602,5.333597,1.525826,7.693234,12.142664,9408.632626,438.438983,1.838723,1.506545,0,2.463621,2.464,CurrentObject11249_GH_Print.png,11249
52.078267,4.711316,10.544665,10.999135,160.121231,1401.113899,499.269879,1070.223409,1760.755604,13.150095,0.948574,0.536881,9.260851,210,683.218701,383.056526,4.365176,20.816636,4,3.383546,3.64683,CurrentObject11250_GH_Print.png,11250
60.10525,3.294628,13.337693,9.752065,168.79184,1555.257451,1195.747018,835.173979,1506.291408,1.917703,21.820621,3.856185,21.230544,10.347619,10714.30449,437.011011,9.499305,15.389478,2,1.513103,1.998849,CurrentObject11251_GH_Print.png,11251
28.25408,6.045028,10.639788,9.295945,187.633734,467.135515,1316.342312,1772.230912,863.274614,7.861842,7.104199,1.643784,11.07998,210,297.811029,478.296616,5.773157,8.514256,0,11.680911,12.146244,CurrentObject11252_GH_Print.png,11252
44.631198,6.340491,10.970444,8.608176,209.084797,1267.371897,1809.696402,1364.701414,732.200078,0.006025,20.274046,14.318044,4.16373,210,548.658736,463.009902,3.833637,15.312162,3,5.804351,6.268784,CurrentObject11253_GH_Print.png,11253
45.277718,5.42002,12.059341,9.879024,140.463536,1680.357081,1320.747992,1144.038327,435.03026,11.021553,3.826374,0.003888,4.381212,12.049062,23650.69997,401.962962,4.369254,22.971493,4,1.755239,2.629702,CurrentObject11254_GH_Print.png,11254
24.007048,5.657775,12.652021,8.870475,138.497095,1619.621593,1757.210474,1504.129252,658.135361,2.712733,0.281137,37.92034,2.373498,210,1605.676078,393.153962,4.144591,17.507134,1,1.703547,2.053784,CurrentObject11255_GH_Print.png,11255
50.266619,3.321669,12.660714,12.811949,209.687434,1709.097989,817.167654,1409.710936,1309.1027,0.986525,0.078189,9.753045,1.598071,13.489537,12031.1688,503.247845,7.499817,17.588409,1,1.112212,2.904322,CurrentObject11256_GH_Print.png,11256
62.376826,6.709703,13.491736,10.243214,97.825979,825.430438,815.64704,758.500933,753.154409,0.009354,0.229214,21.055073,3.924159,210,682.508819,241.67993,5.213953,23.341997,4,17.491418,20.000354,CurrentObject11257_GH_Print.png,11257
17.108686,6.38012,11.948133,10.062083,147.477513,1251.106609,1611.520448,1292.441562,743.018929,21.432252,19.590648,29.793564,0.348464,13.987207,20259.57494,383.366218,2.32903,0.639627,2,0.917507,0.962,CurrentObject11258_GH_Print.png,11258
38.958974,6.701584,11.005746,12.610435,179.770421,1816.366996,1474.597502,1122.703462,480.202423,5.317283,2.243851,0.101163,1.789535,210,106.868391,442.670194,3.399238,8.206883,1,3.365064,5.07345,CurrentObject11259_GH_Print.png,11259
42.627121,6.467805,11.109115,11.701809,213.52511,1779.507196,602.385103,1615.64387,390.331866,5.220655,1.259276,3.215271,9.386103,210,1325.434111,585.395319,3.558872,13.158998,0,10.826674,21.993581,CurrentObject11260_GH_Print.png,11260
19.517109,5.209273,11.069876,11.085308,211.278029,1336.969826,822.863498,718.274904,1187.471613,4.325119,23.739804,0.049121,24.688458,210,1369.597599,627.110382,2.826105,9.338289,0,2.970653,3.154984,CurrentObject11261_GH_Print.png,11261
40.70762,5.845051,12.098768,9.585047,188.174898,1437.810721,1534.195267,823.289101,1530.65375,18.473551,26.442624,1.157248,4.34E-06,11.907211,14710.98882,553.323449,6.192109,20.354554,2,1.822205,2.090422,CurrentObject11262_GH_Print.png,11262
28.858473,6.49062,12.162239,11.981119,176.715463,1732.239723,1619.285153,1175.814733,759.518334,0.408287,17.266489,3.318148,5.145379,8.90805,22607.54716,443.658868,3.188011,0.051127,1,1.089985,1.117,CurrentObject11263_GH_Print.png,11263
34.712308,3.272685,11.954861,13.144774,178.395381,856.453726,1133.908327,1084.54552,1781.909675,9.437892,0.00443,5.099632,18.430806,210,1760.965056,505.182539,3.147059,16.07482,4,0.604134,0.632051,CurrentObject11264_GH_Print.png,11264
10.369992,6.421234,11.458279,10.674898,196.107994,1719.414616,1743.92068,1636.72254,1148.258521,7.261383,5.451303,0.803575,11.800759,13.891165,22028.5357,510.813096,1.260704,16.900352,0,1.614447,1.65041,CurrentObject11265_GH_Print.png,11265
60.855387,6.63284,11.186291,9.455385,177.277859,447.558839,764.698806,952.088001,1465.261163,12.163105,14.988825,0.338807,35.659234,210,986.432728,474.279018,7.441577,16.655574,2,5.991041,6.912501,CurrentObject11266_GH_Print.png,11266
32.804497,5.004985,11.77407,12.361616,165.12197,789.613009,749.393781,514.248039,1181.174629,0.000165,1.152988,0.187235,5.637142,210,289.177689,470.175272,6.779925,24.188459,0,206.237886,245.246389,CurrentObject11267_GH_Print.png,11267
7.475758,6.625917,13.190025,8.84994,172.020435,1812.656917,1697.567904,888.817508,534.487508,21.857819,5.977537,0.001937,4.518231,210,1759.105888,261.491422,1.818924,23.421267,1,1.513109,1.584318,CurrentObject11268_GH_Print.png,11268
9.241111,6.789388,11.855255,10.549923,199.591594,1127.555042,826.427761,819.411487,459.314537,10.672075,11.074664,34.60441,1.195052,8.523102,16282.6664,564.722503,1.425735,19.841915,1,4.230415,4.300309,CurrentObject11269_GH_Print.png,11269
46.842922,5.097087,11.413625,11.124284,207.159241,860.14264,1002.864231,805.399094,435.87444,0.648088,0.000777,0.675291,31.518006,11.743379,25617.37208,161.636248,4.284056,14.999283,4,1.625375,2.286862,CurrentObject11270_GH_Print.png,11270
33.262432,5.773513,12.103708,12.35538,188.041212,1771.255454,1186.318757,1439.16249,702.642151,0.145214,9.386735,12.796765,10.025953,9.55135,22799.27507,485.983666,5.108946,11.216745,2,1.25636,1.308468,CurrentObject11271_GH_Print.png,11271
44.333949,5.495584,13.217861,9.557966,166.174798,653.904793,563.801304,1063.411593,1427.767966,4.273939,17.027451,5.955687,7.21343,210,942.514398,310.35799,11.077193,8.459469,1,1.60503,1.826,CurrentObject11272_GH_Print.png,11272
43.732112,5.390227,12.705234,10.321299,159.335587,537.857572,1681.237515,778.377011,622.371265,5.091279,1.146424,7.847414,0.005426,210,868.417185,411.824487,9.999614,22.419416,1,5.306385,9.488536,CurrentObject11273_GH_Print.png,11273
49.294513,5.830949,13.387967,9.306145,172.80421,395.843412,1612.316143,1741.989735,1000.168527,14.549948,1.472048,1.723148,32.242581,9.530493,13811.34891,361.318816,4.246231,21.858138,2,4.715213,7.600856,CurrentObject11274_GH_Print.png,11274
7.669568,5.914405,10.859281,14.176309,181.902579,1672.177319,1528.493606,1749.951509,544.189394,12.744303,0.103163,21.43173,39.579172,210,1628.172101,478.078354,1.021413,0.997754,0,1.210764,1.210764,CurrentObject11275_GH_Print.png,11275
32.405734,6.54871,11.434733,8.557411,165.69546,1566.594184,1680.978936,1076.0554,1780.50098,2.011384,0.053162,12.552682,2.179972,210,202.920572,432.523639,2.761882,3.338739,0,4.736082,4.736082,CurrentObject11276_GH_Print.png,11276
8.164224,6.358604,13.405938,11.618325,152.086127,1832.754992,1381.07429,803.07702,1158.243201,31.319867,1.745059,14.736368,0.102622,210,92.558206,276.085723,1.732363,5.517093,1,1.250063,1.251663,CurrentObject11277_GH_Print.png,11277
36.099154,6.845466,11.474744,13.074416,201.136455,1141.901517,669.0097,1690.845305,1027.609386,0.001788,10.085536,0.024069,1.921896,9.113828,13853.86417,595.476108,3.029945,5.31222,0,36.396514,36.698237,CurrentObject11278_GH_Print.png,11278
35.925855,6.766313,13.039419,11.814971,183.917873,441.513366,1637.154005,435.133938,1189.031776,0.876908,8.099651,0.443543,10.152134,210,1682.535039,434.864857,5.546056,8.339527,1,2.131594,2.31753,CurrentObject11279_GH_Print.png,11279
32.820773,6.576831,11.605744,12.777483,204.3002,896.724529,1659.701716,1577.648106,1544.314836,2.003153,20.687139,25.186042,10.976335,210,683.806885,572.501722,7.265639,11.151671,1,2.020931,2.065797,CurrentObject11280_GH_Print.png,11280
10.188765,6.963116,11.907502,8.78965,197.145915,1528.209078,1287.260132,783.763139,780.725049,0.146472,19.386236,11.853665,1.092378,8.771797,21737.86434,433.045847,1.080813,24.972005,0,18.524753,19.417651,CurrentObject11281_GH_Print.png,11281
11.450223,6.088608,13.07399,9.729293,212.427439,1837.770696,817.598864,1384.019924,1587.067779,0.04031,1.400475,0.015755,0.002519,210,535.072597,512.166024,0.976463,16.225402,0,17.734405,17.734405,CurrentObject11282_GH_Print.png,11282
61.225038,6.344893,13.23002,10.197267,205.620933,872.296025,934.940052,546.836387,920.533872,0.137697,1.103976,2.170415,0.000366,210,1418.192696,587.318965,5.133667,22.953949,4,6.688505,7.476634,CurrentObject11283_GH_Print.png,11283
21.409624,6.153662,10.527115,13.576424,210.697782,723.128005,711.710795,1005.127376,1582.927737,2.01871,26.27095,4.819533,7.890832,10.162943,21181.65492,507.07832,2.822092,12.381582,1,2.593207,2.766,CurrentObject11284_GH_Print.png,11284
31.987615,5.930889,12.293192,12.593376,153.233308,447.013475,1531.380462,524.001437,1540.4632,5.623241,26.518237,25.027678,7.778098,210,1052.815283,437.941888,3.114527,17.519051,2,4.579452,4.76331,CurrentObject11285_GH_Print.png,11285
25.210277,6.90469,10.567001,8.935781,182.522245,850.37479,1580.378011,1422.112456,704.308218,1.177611,2.226371,0.704375,3.804023,210,1419.038254,459.138537,6.098258,16.844121,1,2.696594,2.831714,CurrentObject11286_GH_Print.png,11286
9.763729,5.840011,13.03467,10.033799,208.973641,1151.265308,1166.908307,1520.752994,851.836933,12.064514,4.877885,28.455855,18.495287,9.712987,11245.17711,452.619796,1.495609,13.730753,0,1.969155,1.990495,CurrentObject11287_GH_Print.png,11287
48.535652,6.02723,12.253954,10.741327,214.950263,1358.392899,473.33299,1675.057346,1234.480243,7.418757,4.757794,29.828691,18.407969,210,509.347888,611.799028,4.908423,21.050654,2,4.657469,5.663275,CurrentObject11288_GH_Print.png,11288
50.812493,4.38133,11.410588,13.402186,117.488546,1798.469263,811.499627,734.533564,1311.312741,0.286341,38.924203,25.037216,0.472978,210,400.868768,334.680836,4.442941,11.657828,3,3.210923,3.666526,CurrentObject11289_GH_Print.png,11289
41.340857,6.954619,13.478637,9.661588,190.480184,558.656675,1373.510565,1133.894758,1543.520933,2.410912,4.964196,7.291677,1.005057,210,224.218223,521.116447,4.513412,8.825784,3,6.125861,6.161002,CurrentObject11290_GH_Print.png,11290
12.47462,6.123632,11.1638,9.068141,166.10641,1517.396669,1332.435308,1497.096635,719.965103,15.453,31.2581,2.515059,28.4838,210,615.108445,346.533993,1.738394,19.867922,0,2.606357,2.812466,CurrentObject11291_GH_Print.png,11291
23.670402,4.246775,12.378254,9.42675,125.188459,468.811377,1571.151209,615.66398,745.900439,14.652532,38.334524,16.456028,9.532274,210,1477.134156,302.106436,3.636401,0.825042,2,0.31068,0.534,CurrentObject11292_GH_Print.png,11292
27.656176,4.95194,11.766729,9.622648,201.931034,659.897627,1581.511714,1336.741771,857.263159,1.290978,0.131161,22.279383,0.362642,210,343.33313,448.594279,4.6221,0.338512,0,5.877791,5.878,CurrentObject11293_GH_Print.png,11293
40.609045,6.589443,11.757967,13.023011,208.001638,954.325399,480.393903,433.162039,374.219778,20.582694,1.284345,8.772851,0.168467,12.779826,20483.32718,405.529666,3.417587,6.75518,3,1.976999,3.136321,CurrentObject11294_GH_Print.png,11294
53.871763,4.448282,12.021696,10.175202,169.200521,1555.337662,1830.281879,1611.546874,647.245812,23.145315,3.989749,13.037254,14.481583,13.689618,24447.49041,476.667191,4.756055,7.649598,4,0.384324,0.510239,CurrentObject11295_GH_Print.png,11295
59.027625,6.775787,13.3506,11.485125,214.772362,1184.670774,1239.133217,1640.336847,934.61897,7.040602,1.960947,7.041345,0.341938,210,1567.739839,590.725982,9.690764,7.206068,2,1.036461,1.064091,CurrentObject11296_GH_Print.png,11296
13.586729,6.798845,11.521033,9.626368,151.72132,901.723266,897.205653,1501.259522,1569.881494,4.21902,1.528121,0.025879,8.650972,210,609.487882,257.110905,2.48082,5.655839,1,3.861605,3.877,CurrentObject11297_GH_Print.png,11297
47.998758,5.416576,12.526365,13.214011,155.854186,1157.59217,708.817085,622.145282,1254.989279,1.079068,20.210967,6.905944,1.134063,11.755144,14114.70582,463.243526,4.499401,19.00685,1,3.10479,13.166496,CurrentObject11298_GH_Print.png,11298
26.236673,3.593407,13.062013,12.517134,169.511152,967.362453,1603.023823,1716.736143,837.339307,35.54733,11.730512,3.088403,27.419193,210,801.740929,368.633557,2.256734,20.706824,1,1.167445,1.954255,CurrentObject11299_GH_Print.png,11299
22.475635,2.934216,12.667177,9.479879,193.67708,834.341638,1085.142057,1729.302166,1045.017068,0.331593,38.623611,9.8479,0.231348,210,1086.115696,460.06631,2.29551,0.961485,1,0.139098,0.194,CurrentObject11300_GH_Print.png,11300
38.224399,6.716697,11.211746,11.188566,136.117318,1256.089684,1837.51619,1351.688884,838.172478,6.462227,22.133447,8.236646,0.153053,210,605.615072,347.086155,8.087839,19.859001,1,4.821438,5.950447,CurrentObject11301_GH_Print.png,11301
58.814975,5.78638,11.868311,12.625104,205.972489,935.013903,1426.753278,1179.059351,472.002878,3.200684,0.332112,21.270347,0.113157,210,1192.575284,498.235757,9.98055,21.002219,1,3.760306,23.786188,CurrentObject11302_GH_Print.png,11302
49.961045,5.579356,11.37613,9.146827,139.165878,1660.424132,847.419595,751.307233,1266.760981,21.866113,0.216245,17.298117,7.182223,12.336315,24141.29486,387.489607,9.510014,8.343332,0,7.445861,17.058385,CurrentObject11303_GH_Print.png,11303
