in:Length,in:Stiffness index,in:Strength class,in:CC Height,out:Transverse flexibility Te,out:Transverse flexibility,img
5,8,C22,170,16.675475,16.68,Length5_Stiffnessindex8_StrengthclassC22_CCHeight170_GH_Print.png
6,8,C22,170,34.085352,34.094,Length6_Stiffnessindex8_StrengthclassC22_CCHeight170_GH_Print.png
7,8,C22,170,62.596701,62.613,Length7_Stiffnessindex8_StrengthclassC22_CCHeight170_GH_Print.png
8,8,C22,170,106.177543,106.205,Length8_Stiffnessindex8_StrengthclassC22_CCHeight170_GH_Print.png
3,16,C22,170,1.944193,1.945,Length3_Stiffnessindex16_StrengthclassC22_CCHeight170_GH_Print.png
4,16,C22,170,5.757361,5.759,Length4_Stiffnessindex16_StrengthclassC22_CCHeight170_GH_Print.png
5,16,C22,170,13.618456,13.622,Length5_Stiffnessindex16_StrengthclassC22_CCHeight170_GH_Print.png
6,16,C22,170,27.746316,27.754,Length6_Stiffnessindex16_StrengthclassC22_CCHeight170_GH_Print.png
7,16,C22,170,50.852855,50.867,Length7_Stiffnessindex16_StrengthclassC22_CCHeight170_GH_Print.png
8,16,C22,170,86.14306,86.167,Length8_Stiffnessindex16_StrengthclassC22_CCHeight170_GH_Print.png
3,27,C22,170,1.740387,1.741,Length3_Stiffnessindex27_StrengthclassC22_CCHeight170_GH_Print.png
4,27,C22,170,5.113234,5.115,Length4_Stiffnessindex27_StrengthclassC22_CCHeight170_GH_Print.png
5,27,C22,170,12.045879,12.049,Length5_Stiffnessindex27_StrengthclassC22_CCHeight170_GH_Print.png
6,27,C22,170,24.485421,24.493,Length6_Stiffnessindex27_StrengthclassC22_CCHeight170_GH_Print.png
7,27,C22,170,44.811645,44.825,Length7_Stiffnessindex27_StrengthclassC22_CCHeight170_GH_Print.png
8,27,C22,170,75.837023,75.859,Length8_Stiffnessindex27_StrengthclassC22_CCHeight170_GH_Print.png
3,43,C22,170,1.628674,1.629,Length3_Stiffnessindex43_StrengthclassC22_CCHeight170_GH_Print.png
4,43,C22,170,4.760165,4.762,Length4_Stiffnessindex43_StrengthclassC22_CCHeight170_GH_Print.png
5,43,C22,170,11.183896,11.187,Length5_Stiffnessindex43_StrengthclassC22_CCHeight170_GH_Print.png
6,43,C22,170,22.698013,22.705,Length6_Stiffnessindex43_StrengthclassC22_CCHeight170_GH_Print.png
7,43,C22,170,41.50025,41.513,Length7_Stiffnessindex43_StrengthclassC22_CCHeight170_GH_Print.png
8,43,C22,170,70.18793,70.209,Length8_Stiffnessindex43_StrengthclassC22_CCHeight170_GH_Print.png
3,64,C22,170,1.563355,1.564,Length3_Stiffnessindex64_StrengthclassC22_CCHeight170_GH_Print.png
4,64,C22,170,4.553724,4.555,Length4_Stiffnessindex64_StrengthclassC22_CCHeight170_GH_Print.png
5,64,C22,170,10.67989,10.683,Length5_Stiffnessindex64_StrengthclassC22_CCHeight170_GH_Print.png
6,64,C22,170,21.652906,21.66,Length6_Stiffnessindex64_StrengthclassC22_CCHeight170_GH_Print.png
7,64,C22,170,39.564061,39.576,Length7_Stiffnessindex64_StrengthclassC22_CCHeight170_GH_Print.png
8,64,C22,170,66.884876,66.906,Length8_Stiffnessindex64_StrengthclassC22_CCHeight170_GH_Print.png
3,0,C24,170,5.458847,5.46,Length3_Stiffnessindex0_StrengthclassC24_CCHeight170_GH_Print.png
4,0,C24,170,16.899077,16.902,Length4_Stiffnessindex0_StrengthclassC24_CCHeight170_GH_Print.png
5,0,C24,170,40.857963,40.866,Length5_Stiffnessindex0_StrengthclassC24_CCHeight170_GH_Print.png
6,0,C24,170,84.273021,84.29,Length6_Stiffnessindex0_StrengthclassC24_CCHeight170_GH_Print.png
7,0,C24,170,155.623435,155.654,Length7_Stiffnessindex0_StrengthclassC24_CCHeight170_GH_Print.png
8,0,C24,170,264.930058,264.982,Length8_Stiffnessindex0_StrengthclassC24_CCHeight170_GH_Print.png
3,1,C24,170,4.071298,4.072,Length3_Stiffnessindex1_StrengthclassC24_CCHeight170_GH_Print.png
4,1,C24,170,12.513735,12.516,Length4_Stiffnessindex1_StrengthclassC24_CCHeight170_GH_Print.png
5,1,C24,170,30.151561,30.158,Length5_Stiffnessindex1_StrengthclassC24_CCHeight170_GH_Print.png
6,1,C24,170,62.072225,62.085,Length6_Stiffnessindex1_StrengthclassC24_CCHeight170_GH_Print.png
7,1,C24,170,114.49372,114.518,Length7_Stiffnessindex1_StrengthclassC24_CCHeight170_GH_Print.png
8,1,C24,170,194.76458,194.806,Length8_Stiffnessindex1_StrengthclassC24_CCHeight170_GH_Print.png
3,3,C24,170,2.845091,2.846,Length3_Stiffnessindex3_StrengthclassC24_CCHeight170_GH_Print.png
4,3,C24,170,8.638316,8.64,Length4_Stiffnessindex3_StrengthclassC24_CCHeight170_GH_Print.png
5,3,C24,170,20.690089,20.695,Length5_Stiffnessindex3_StrengthclassC24_CCHeight170_GH_Print.png
6,3,C24,170,42.452917,42.463,Length6_Stiffnessindex3_StrengthclassC24_CCHeight170_GH_Print.png
7,3,C24,170,78.14653,78.165,Length7_Stiffnessindex3_StrengthclassC24_CCHeight170_GH_Print.png
8,3,C24,170,132.757879,132.789,Length8_Stiffnessindex3_StrengthclassC24_CCHeight170_GH_Print.png
3,8,C24,170,2.128728,2.129,Length3_Stiffnessindex8_StrengthclassC24_CCHeight170_GH_Print.png
4,8,C24,170,6.374255,6.376,Length4_Stiffnessindex8_StrengthclassC24_CCHeight170_GH_Print.png
5,8,C24,170,15.162598,15.167,Length5_Stiffnessindex8_StrengthclassC24_CCHeight170_GH_Print.png
6,8,C24,170,30.991111,30.999,Length6_Stiffnessindex8_StrengthclassC24_CCHeight170_GH_Print.png
7,8,C24,170,56.912119,56.927,Length7_Stiffnessindex8_StrengthclassC24_CCHeight170_GH_Print.png
8,8,C24,170,96.532911,96.558,Length8_Stiffnessindex8_StrengthclassC24_CCHeight170_GH_Print.png
3,16,C24,170,1.768555,1.769,Length3_Stiffnessindex16_StrengthclassC24_CCHeight170_GH_Print.png
4,16,C24,170,5.235932,5.237,Length4_Stiffnessindex16_StrengthclassC24_CCHeight170_GH_Print.png
5,16,C24,170,12.383489,12.387,Length5_Stiffnessindex16_StrengthclassC24_CCHeight170_GH_Print.png
6,16,C24,170,25.228352,25.235,Length6_Stiffnessindex16_StrengthclassC24_CCHeight170_GH_Print.png
7,16,C24,170,46.235895,46.249,Length7_Stiffnessindex16_StrengthclassC24_CCHeight170_GH_Print.png
8,16,C24,170,78.319745,78.342,Length8_Stiffnessindex16_StrengthclassC24_CCHeight170_GH_Print.png
3,27,C24,170,1.583277,1.584,Length3_Stiffnessindex27_StrengthclassC24_CCHeight170_GH_Print.png
4,27,C24,170,4.650362,4.652,Length4_Stiffnessindex27_StrengthclassC24_CCHeight170_GH_Print.png
5,27,C24,170,10.953874,10.957,Length5_Stiffnessindex27_StrengthclassC24_CCHeight170_GH_Print.png
6,27,C24,170,22.263902,22.27,Length6_Stiffnessindex27_StrengthclassC24_CCHeight170_GH_Print.png
7,27,C24,170,40.743886,40.756,Length7_Stiffnessindex27_StrengthclassC24_CCHeight170_GH_Print.png
8,27,C24,170,68.95062,68.971,Length8_Stiffnessindex27_StrengthclassC24_CCHeight170_GH_Print.png
3,43,C24,170,1.48172,1.482,Length3_Stiffnessindex43_StrengthclassC24_CCHeight170_GH_Print.png
4,43,C24,170,4.329391,4.331,Length4_Stiffnessindex43_StrengthclassC24_CCHeight170_GH_Print.png
5,43,C24,170,10.170253,10.173,Length5_Stiffnessindex43_StrengthclassC24_CCHeight170_GH_Print.png
6,43,C24,170,20.638985,20.645,Length6_Stiffnessindex43_StrengthclassC24_CCHeight170_GH_Print.png
7,43,C24,170,37.733527,37.745,Length7_Stiffnessindex43_StrengthclassC24_CCHeight170_GH_Print.png
8,43,C24,170,63.815081,63.835,Length8_Stiffnessindex43_StrengthclassC24_CCHeight170_GH_Print.png
3,64,C24,170,1.422339,1.423,Length3_Stiffnessindex64_StrengthclassC24_CCHeight170_GH_Print.png
4,64,C24,170,4.141717,4.143,Length4_Stiffnessindex64_StrengthclassC24_CCHeight170_GH_Print.png
5,64,C24,170,9.712066,9.715,Length5_Stiffnessindex64_StrengthclassC24_CCHeight170_GH_Print.png
6,64,C24,170,19.688888,19.695,Length6_Stiffnessindex64_StrengthclassC24_CCHeight170_GH_Print.png
7,64,C24,170,35.973355,35.985,Length7_Stiffnessindex64_StrengthclassC24_CCHeight170_GH_Print.png
8,64,C24,170,60.812304,60.831,Length8_Stiffnessindex64_StrengthclassC24_CCHeight170_GH_Print.png
3,0,C27,170,5.221969,5.223,Length3_Stiffnessindex0_StrengthclassC27_CCHeight170_GH_Print.png
4,0,C27,170,16.165158,16.168,Length4_Stiffnessindex0_StrengthclassC27_CCHeight170_GH_Print.png
5,0,C27,170,39.082817,39.091,Length5_Stiffnessindex0_StrengthclassC27_CCHeight170_GH_Print.png
6,0,C27,170,80.61083,80.627,Length6_Stiffnessindex0_StrengthclassC27_CCHeight170_GH_Print.png
7,0,C27,170,148.85972,148.889,Length7_Stiffnessindex0_StrengthclassC27_CCHeight170_GH_Print.png
8,0,C27,170,253.414654,253.465,Length8_Stiffnessindex0_StrengthclassC27_CCHeight170_GH_Print.png
3,1,C27,170,3.894748,3.896,Length3_Stiffnessindex1_StrengthclassC27_CCHeight170_GH_Print.png
4,1,C27,170,11.970483,11.973,Length4_Stiffnessindex1_StrengthclassC27_CCHeight170_GH_Print.png
5,1,C27,170,28.841911,28.848,Length5_Stiffnessindex1_StrengthclassC27_CCHeight170_GH_Print.png
6,1,C27,170,59.375286,59.388,Length6_Stiffnessindex1_StrengthclassC27_CCHeight170_GH_Print.png
7,1,C27,170,109.518254,109.541,Length7_Stiffnessindex1_StrengthclassC27_CCHeight170_GH_Print.png
8,1,C27,170,186.299849,186.339,Length8_Stiffnessindex1_StrengthclassC27_CCHeight170_GH_Print.png
3,3,C27,170,2.721854,2.722,Length3_Stiffnessindex3_StrengthclassC27_CCHeight170_GH_Print.png
4,3,C27,170,8.26356,8.265,Length4_Stiffnessindex3_StrengthclassC27_CCHeight170_GH_Print.png
5,3,C27,170,19.791807,19.796,Length5_Stiffnessindex3_StrengthclassC27_CCHeight170_GH_Print.png
6,3,C27,170,40.608991,40.618,Length6_Stiffnessindex3_StrengthclassC27_CCHeight170_GH_Print.png
7,3,C27,170,74.751377,74.769,Length7_Stiffnessindex3_StrengthclassC27_CCHeight170_GH_Print.png
8,3,C27,170,126.989091,127.019,Length8_Stiffnessindex3_StrengthclassC27_CCHeight170_GH_Print.png
3,8,C27,170,2.036638,2.037,Length3_Stiffnessindex8_StrengthclassC27_CCHeight170_GH_Print.png
4,8,C27,170,6.097937,6.099,Length4_Stiffnessindex8_StrengthclassC27_CCHeight170_GH_Print.png
5,8,C27,170,14.504641,14.508,Length5_Stiffnessindex8_StrengthclassC27_CCHeight170_GH_Print.png
6,8,C27,170,29.645525,29.653,Length6_Stiffnessindex8_StrengthclassC27_CCHeight170_GH_Print.png
7,8,C27,170,54.440201,54.454,Length7_Stiffnessindex8_StrengthclassC27_CCHeight170_GH_Print.png
8,8,C27,170,92.339122,92.363,Length8_Stiffnessindex8_StrengthclassC27_CCHeight170_GH_Print.png
3,16,C27,170,1.692125,1.693,Length3_Stiffnessindex16_StrengthclassC27_CCHeight170_GH_Print.png
4,16,C27,170,5.009107,5.01,Length4_Stiffnessindex16_StrengthclassC27_CCHeight170_GH_Print.png
5,16,C27,170,11.846364,11.85,Length5_Stiffnessindex16_StrengthclassC27_CCHeight170_GH_Print.png
6,16,C27,170,24.13332,24.14,Length6_Stiffnessindex16_StrengthclassC27_CCHeight170_GH_Print.png
7,16,C27,170,44.228161,44.241,Length7_Stiffnessindex16_StrengthclassC27_CCHeight170_GH_Print.png
8,16,C27,170,74.917833,74.939,Length8_Stiffnessindex16_StrengthclassC27_CCHeight170_GH_Print.png
3,27,C27,170,1.514902,1.515,Length3_Stiffnessindex27_StrengthclassC27_CCHeight170_GH_Print.png
4,27,C27,170,4.448996,4.45,Length4_Stiffnessindex27_StrengthclassC27_CCHeight170_GH_Print.png
5,27,C27,170,10.478906,10.482,Length5_Stiffnessindex27_StrengthclassC27_CCHeight170_GH_Print.png
6,27,C27,170,21.297759,21.304,Length6_Stiffnessindex27_StrengthclassC27_CCHeight170_GH_Print.png
7,27,C27,170,38.974935,38.986,Length7_Stiffnessindex27_StrengthclassC27_CCHeight170_GH_Print.png
8,27,C27,170,65.956061,65.976,Length8_Stiffnessindex27_StrengthclassC27_CCHeight170_GH_Print.png
3,43,C27,170,1.417761,1.418,Length3_Stiffnessindex43_StrengthclassC27_CCHeight170_GH_Print.png
4,43,C27,170,4.14198,4.143,Length4_Stiffnessindex43_StrengthclassC27_CCHeight170_GH_Print.png
5,43,C27,170,9.729355,9.732,Length5_Stiffnessindex43_StrengthclassC27_CCHeight170_GH_Print.png
6,43,C27,170,19.743491,19.749,Length6_Stiffnessindex43_StrengthclassC27_CCHeight170_GH_Print.png
7,43,C27,170,36.095461,36.107,Length7_Stiffnessindex43_StrengthclassC27_CCHeight170_GH_Print.png
8,43,C27,170,61.043807,61.063,Length8_Stiffnessindex43_StrengthclassC27_CCHeight170_GH_Print.png
3,64,C27,170,1.360961,1.361,Length3_Stiffnessindex64_StrengthclassC27_CCHeight170_GH_Print.png
4,64,C27,170,3.962466,3.964,Length4_Stiffnessindex64_StrengthclassC27_CCHeight170_GH_Print.png
5,64,C27,170,9.291089,9.294,Length5_Stiffnessindex64_StrengthclassC27_CCHeight170_GH_Print.png
6,64,C27,170,18.834702,18.841,Length6_Stiffnessindex64_StrengthclassC27_CCHeight170_GH_Print.png
7,64,C27,170,34.411818,34.423,Length7_Stiffnessindex64_StrengthclassC27_CCHeight170_GH_Print.png
8,64,C27,170,58.171585,58.19,Length8_Stiffnessindex64_StrengthclassC27_CCHeight170_GH_Print.png
3,0,C30,170,5.004796,5.006,Length3_Stiffnessindex0_StrengthclassC30_CCHeight170_GH_Print.png
4,0,C30,170,15.492336,15.495,Length4_Stiffnessindex0_StrengthclassC30_CCHeight170_GH_Print.png
5,0,C30,170,37.455501,37.463,Length5_Stiffnessindex0_StrengthclassC30_CCHeight170_GH_Print.png
6,0,C30,170,77.253679,77.269,Length6_Stiffnessindex0_StrengthclassC30_CCHeight170_GH_Print.png
7,0,C30,170,142.659456,142.688,Length7_Stiffnessindex0_StrengthclassC30_CCHeight170_GH_Print.png
8,0,C30,170,242.858615,242.907,Length8_Stiffnessindex0_StrengthclassC30_CCHeight170_GH_Print.png
3,1,C30,170,3.732875,3.734,Length3_Stiffnessindex1_StrengthclassC30_CCHeight170_GH_Print.png
4,1,C30,170,11.472439,11.475,Length4_Stiffnessindex1_StrengthclassC30_CCHeight170_GH_Print.png
5,1,C30,170,27.641299,27.647,Length5_Stiffnessindex1_StrengthclassC30_CCHeight170_GH_Print.png
6,1,C30,170,56.902949,56.915,Length6_Stiffnessindex1_StrengthclassC30_CCHeight170_GH_Print.png
7,1,C30,170,104.957217,104.979,Length7_Stiffnessindex1_StrengthclassC30_CCHeight170_GH_Print.png
8,1,C30,170,178.54026,178.578,Length8_Stiffnessindex1_StrengthclassC30_CCHeight170_GH_Print.png
3,3,C30,170,2.608852,2.609,Length3_Stiffnessindex3_StrengthclassC30_CCHeight170_GH_Print.png
4,3,C30,170,7.919972,7.922,Length4_Stiffnessindex3_StrengthclassC30_CCHeight170_GH_Print.png
5,3,C30,170,18.968283,18.973,Length5_Stiffnessindex3_StrengthclassC30_CCHeight170_GH_Print.png
6,3,C30,170,38.918584,38.928,Length6_Stiffnessindex3_StrengthclassC30_CCHeight170_GH_Print.png
7,3,C30,170,71.638959,71.656,Length7_Stiffnessindex3_StrengthclassC30_CCHeight170_GH_Print.png
8,3,C30,170,121.700784,121.729,Length8_Stiffnessindex3_StrengthclassC30_CCHeight170_GH_Print.png
3,8,C30,170,1.952186,1.953,Length3_Stiffnessindex8_StrengthclassC30_CCHeight170_GH_Print.png
4,8,C30,170,5.844583,5.846,Length4_Stiffnessindex8_StrengthclassC30_CCHeight170_GH_Print.png
5,8,C30,170,13.901416,13.905,Length5_Stiffnessindex8_StrengthclassC30_CCHeight170_GH_Print.png
6,8,C30,170,28.411928,28.419,Length6_Stiffnessindex8_StrengthclassC30_CCHeight170_GH_Print.png
7,8,C30,170,52.174083,52.188,Length7_Stiffnessindex8_StrengthclassC30_CCHeight170_GH_Print.png
8,8,C30,170,88.494563,88.518,Length8_Stiffnessindex8_StrengthclassC30_CCHeight170_GH_Print.png
3,16,C30,170,1.622028,1.622,Length3_Stiffnessindex16_StrengthclassC30_CCHeight170_GH_Print.png
4,16,C30,170,4.80112,4.802,Length4_Stiffnessindex16_StrengthclassC30_CCHeight170_GH_Print.png
5,16,C30,170,11.3539,11.357,Length5_Stiffnessindex16_StrengthclassC30_CCHeight170_GH_Print.png
6,16,C30,170,23.129398,23.136,Length6_Stiffnessindex16_StrengthclassC30_CCHeight170_GH_Print.png
7,16,C30,170,42.387544,42.399,Length7_Stiffnessindex16_StrengthclassC30_CCHeight170_GH_Print.png
8,16,C30,170,71.799161,71.819,Length8_Stiffnessindex16_StrengthclassC30_CCHeight170_GH_Print.png
3,27,C30,170,1.45219,1.453,Length3_Stiffnessindex27_StrengthclassC30_CCHeight170_GH_Print.png
4,27,C30,170,4.264347,4.266,Length4_Stiffnessindex27_StrengthclassC30_CCHeight170_GH_Print.png
5,27,C30,170,10.043419,10.046,Length5_Stiffnessindex27_StrengthclassC30_CCHeight170_GH_Print.png
6,27,C30,170,20.411986,20.418,Length6_Stiffnessindex27_StrengthclassC30_CCHeight170_GH_Print.png
7,27,C30,170,37.353203,37.364,Length7_Stiffnessindex27_StrengthclassC30_CCHeight170_GH_Print.png
8,27,C30,170,63.210796,63.23,Length8_Stiffnessindex27_StrengthclassC30_CCHeight170_GH_Print.png
3,43,C30,170,1.359096,1.359,Length3_Stiffnessindex43_StrengthclassC30_CCHeight170_GH_Print.png
4,43,C30,170,3.970124,3.971,Length4_Stiffnessindex43_StrengthclassC30_CCHeight170_GH_Print.png
5,43,C30,170,9.3251,9.328,Length5_Stiffnessindex43_StrengthclassC30_CCHeight170_GH_Print.png
6,43,C30,170,18.922479,18.928,Length6_Stiffnessindex43_StrengthclassC30_CCHeight170_GH_Print.png
7,43,C30,170,34.593707,34.604,Length7_Stiffnessindex43_StrengthclassC30_CCHeight170_GH_Print.png
8,43,C30,170,58.503219,58.521,Length8_Stiffnessindex43_StrengthclassC30_CCHeight170_GH_Print.png
3,64,C30,170,1.304663,1.305,Length3_Stiffnessindex64_StrengthclassC30_CCHeight170_GH_Print.png
4,64,C30,170,3.79809,3.799,Length4_Stiffnessindex64_StrengthclassC30_CCHeight170_GH_Print.png
5,64,C30,170,8.905095,8.908,Length5_Stiffnessindex64_StrengthclassC30_CCHeight170_GH_Print.png
6,64,C30,170,18.051557,18.057,Length6_Stiffnessindex64_StrengthclassC30_CCHeight170_GH_Print.png
7,64,C30,170,32.980216,32.991,Length7_Stiffnessindex64_StrengthclassC30_CCHeight170_GH_Print.png
8,64,C30,170,55.750674,55.768,Length8_Stiffnessindex64_StrengthclassC30_CCHeight170_GH_Print.png
3,0,C45,170,4.003336,4.004,Length3_Stiffnessindex0_StrengthclassC45_CCHeight170_GH_Print.png
4,0,C45,170,12.392979,12.395,Length4_Stiffnessindex0_StrengthclassC45_CCHeight170_GH_Print.png
5,0,C45,170,29.96301,29.969,Length5_Stiffnessindex0_StrengthclassC45_CCHeight170_GH_Print.png
6,0,C45,170,61.800941,61.813,Length6_Stiffnessindex0_StrengthclassC45_CCHeight170_GH_Print.png
7,0,C45,170,114.124839,114.148,Length7_Stiffnessindex0_StrengthclassC45_CCHeight170_GH_Print.png
8,0,C45,170,194.283332,194.322,Length8_Stiffnessindex0_StrengthclassC45_CCHeight170_GH_Print.png
3,1,C45,170,2.9858,2.986,Length3_Stiffnessindex1_StrengthclassC45_CCHeight170_GH_Print.png
4,1,C45,170,9.177061,9.179,Length4_Stiffnessindex1_StrengthclassC45_CCHeight170_GH_Print.png
5,1,C45,170,22.111649,22.116,Length5_Stiffnessindex1_StrengthclassC45_CCHeight170_GH_Print.png
6,1,C45,170,45.520357,45.53,Length6_Stiffnessindex1_StrengthclassC45_CCHeight170_GH_Print.png
7,1,C45,170,83.963048,83.981,Length7_Stiffnessindex1_StrengthclassC45_CCHeight170_GH_Print.png
8,1,C45,170,142.828649,142.859,Length8_Stiffnessindex1_StrengthclassC45_CCHeight170_GH_Print.png
3,3,C45,170,2.086581,2.087,Length3_Stiffnessindex3_StrengthclassC45_CCHeight170_GH_Print.png
4,3,C45,170,6.335087,6.337,Length4_Stiffnessindex3_StrengthclassC45_CCHeight170_GH_Print.png
5,3,C45,170,15.173236,15.177,Length5_Stiffnessindex3_StrengthclassC45_CCHeight170_GH_Print.png
6,3,C45,170,31.132865,31.14,Length6_Stiffnessindex3_StrengthclassC45_CCHeight170_GH_Print.png
7,3,C45,170,57.308442,57.322,Length7_Stiffnessindex3_StrengthclassC45_CCHeight170_GH_Print.png
8,3,C45,170,97.357068,97.38,Length8_Stiffnessindex3_StrengthclassC45_CCHeight170_GH_Print.png
3,8,C45,170,1.561249,1.562,Length3_Stiffnessindex8_StrengthclassC45_CCHeight170_GH_Print.png
4,8,C45,170,4.674776,4.676,Length4_Stiffnessindex8_StrengthclassC45_CCHeight170_GH_Print.png
5,8,C45,170,11.119742,11.123,Length5_Stiffnessindex8_StrengthclassC45_CCHeight170_GH_Print.png
6,8,C45,170,22.72754,22.733,Length6_Stiffnessindex8_StrengthclassC45_CCHeight170_GH_Print.png
7,8,C45,170,41.736541,41.747,Length7_Stiffnessindex8_StrengthclassC45_CCHeight170_GH_Print.png
8,8,C45,170,70.792091,70.81,Length8_Stiffnessindex8_StrengthclassC45_CCHeight170_GH_Print.png
3,16,C45,170,1.297122,1.297,Length3_Stiffnessindex16_StrengthclassC45_CCHeight170_GH_Print.png
4,16,C45,170,3.840006,3.841,Length4_Stiffnessindex16_StrengthclassC45_CCHeight170_GH_Print.png
5,16,C45,170,9.081729,9.084,Length5_Stiffnessindex16_StrengthclassC45_CCHeight170_GH_Print.png
6,16,C45,170,18.501517,18.507,Length6_Stiffnessindex16_StrengthclassC45_CCHeight170_GH_Print.png
7,16,C45,170,33.90731,33.917,Length7_Stiffnessindex16_StrengthclassC45_CCHeight170_GH_Print.png
8,16,C45,170,57.435769,57.452,Length8_Stiffnessindex16_StrengthclassC45_CCHeight170_GH_Print.png
3,27,C45,170,1.161251,1.162,Length3_Stiffnessindex27_StrengthclassC45_CCHeight170_GH_Print.png
4,27,C45,170,3.410588,3.412,Length4_Stiffnessindex27_StrengthclassC45_CCHeight170_GH_Print.png
5,27,C45,170,8.033345,8.036,Length5_Stiffnessindex27_StrengthclassC45_CCHeight170_GH_Print.png
6,27,C45,170,16.327587,16.332,Length6_Stiffnessindex27_StrengthclassC45_CCHeight170_GH_Print.png
7,27,C45,170,29.879837,29.889,Length7_Stiffnessindex27_StrengthclassC45_CCHeight170_GH_Print.png
8,27,C45,170,50.565078,50.58,Length8_Stiffnessindex27_StrengthclassC45_CCHeight170_GH_Print.png
3,43,C45,170,1.086776,1.087,Length3_Stiffnessindex43_StrengthclassC45_CCHeight170_GH_Print.png
4,43,C45,170,3.175209,3.176,Length4_Stiffnessindex43_StrengthclassC45_CCHeight170_GH_Print.png
5,43,C45,170,7.45869,7.461,Length5_Stiffnessindex43_StrengthclassC45_CCHeight170_GH_Print.png
6,43,C45,170,15.135981,15.141,Length6_Stiffnessindex43_StrengthclassC45_CCHeight170_GH_Print.png
7,43,C45,170,27.672241,27.681,Length7_Stiffnessindex43_StrengthclassC45_CCHeight170_GH_Print.png
8,43,C45,170,46.799016,46.813,Length8_Stiffnessindex43_StrengthclassC45_CCHeight170_GH_Print.png
3,64,C45,170,1.04323,1.044,Length3_Stiffnessindex64_StrengthclassC45_CCHeight170_GH_Print.png
4,64,C45,170,3.037582,3.039,Length4_Stiffnessindex64_StrengthclassC45_CCHeight170_GH_Print.png
5,64,C45,170,7.122685,7.125,Length5_Stiffnessindex64_StrengthclassC45_CCHeight170_GH_Print.png
6,64,C45,170,14.439243,14.444,Length6_Stiffnessindex64_StrengthclassC45_CCHeight170_GH_Print.png
7,64,C45,170,26.381447,26.39,Length7_Stiffnessindex64_StrengthclassC45_CCHeight170_GH_Print.png
8,64,C45,170,44.596979,44.611,Length8_Stiffnessindex64_StrengthclassC45_CCHeight170_GH_Print.png
3,0,C14,195,5.767139,5.768,Length3_Stiffnessindex0_StrengthclassC14_CCHeight195_GH_Print.png
4,0,C14,195,17.743622,17.747,Length4_Stiffnessindex0_StrengthclassC14_CCHeight195_GH_Print.png
5,0,C14,195,42.773153,42.782,Length5_Stiffnessindex0_StrengthclassC14_CCHeight195_GH_Print.png
